id_response;linha_produto;modulo;processo;subprocesso;requisito;resposta;observacao
25210;TOTVS Backoffice - Linha Protheus;Livros Fiscais;Fiscal;Relatórios/Consultas;Permitir gerar relatório de impostos retidos na fonte com o tipo/código de serviço emitido pelo fornecedor na nota fiscal.;Atende;
25211;TOTVS Backoffice - Linha Protheus;Livros Fiscais;Fiscal;Relatórios/Consultas;Permitir gerar relatório que contenha as informações referentes as notas fiscais de serviço recebidas e emitidas.;Atende;
25212;TOTVS Backoffice - Linha Protheus;Livros Fiscais;Fiscal;Relatórios/Consultas;Permitir a geração de relatório referente ao fechamento dos impostos com os valores apurados e efetivamente recolhidos.;Atende;
25213;TOTVS Backoffice - Linha Protheus;Livros Fiscais;Fiscal;Relatórios/Consultas;Permitir gerar relatório com os parâmetros fiscais e suas vigências.;Atende;
25214;TOTVS Backoffice - Linha Protheus;Livros Fiscais;Fiscal;Relatórios/Consultas;Permitir gerar relatório de apuração de impostos. (Ex.: ICMS ICMS ST ICMS dos fretes IPI ISS entre outros).;Atende;
25215;TOTVS Backoffice - Linha Protheus;Livros Fiscais;Fiscal;Relatórios/Consultas;Permitir gerar relatórios de pagamentos ao exterior.;Atende;
25216;TOTVS Backoffice - Linha Protheus;Livros Fiscais;Fiscal;Relatórios/Consultas;Permitir gerar relatórios de pagamentos de fornecedores internos.;Atende;
25217;TOTVS Backoffice - Linha Protheus;Livros Fiscais;Fiscal;Relatórios/Consultas;Permitir gera relatório de impostos pagos.;Atende;
25218;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;Permitir a realização de custeio através de centros de custo;Atende;
25219;TOTVS Backoffice - Linha Protheus;Contabilidade Gerencial;Planejamento e Controle Orçamentário;Custos e orçamento;Permitir a criação de uma hierarquia de centro de custo por áreas;Atende;
25220;TOTVS Backoffice - Linha Protheus;Contabilidade Gerencial;Planejamento e Controle Orçamentário;Custos e orçamento;Permitir definição de critérios de rateio.;Atende;
25221;TOTVS Backoffice - Linha Protheus;Contabilidade Gerencial;Planejamento e Controle Orçamentário;Custos e orçamento;Permitir a realização de rateios de forma flexível.;Atende;
25222;TOTVS Backoffice - Linha Protheus;Contabilidade Gerencial;Planejamento e Controle Orçamentário;Custos e orçamento;Permitir classificar os tipos das despesas na origem.;Atende;
25223;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;Permitir a criação de ordens internas: apontamentos realizados diretamente no sistema pelo responsável.;Atende;Não contemplamos a ferramenta de Planejamento Avançada de Orçamento inicialmente no projeto incialmente visto que entendemos que será uma solução evolutiva de planejamento a ser implementada futuramente.
25224;Analytics by GoodData;GoodData;Planejamento e Controle Orçamentário;Custos e orçamento;Permitir geração de relatórios planejados x realizados com o nível detalhes centro de custos natureza e outros.;Atende;
25225;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;Permitir gerar orçamento.;Atende;Não contemplamos a ferramenta de Planejamento Avançada de Orçamento inicialmente no projeto incialmente visto que entendemos que será uma solução evolutiva de planejamento a ser implementada futuramente.
25226;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;Permitir verificar se orçamento gera desvio no planejado x realizado.;Atende;Não contemplamos a ferramenta de Planejamento Avançada de Orçamento inicialmente no projeto incialmente visto que entendemos que será uma solução evolutiva de planejamento a ser implementada futuramente.
25227;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;Suporte para várias versões de orçamento e previsão (por exemplo orçamento previsão I previsão II ...).;Atende;Não contemplamos a ferramenta de Planejamento Avançada de Orçamento inicialmente no projeto incialmente visto que entendemos que será uma solução evolutiva de planejamento a ser implementada futuramente.
25228;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;Capacidade de vários cenários: capacidade de executar diferentes cenários e ter várias versões de um cenário para fins de planejamento e orçamento.;Atende;Não contemplamos a ferramenta de Planejamento Avançada de Orçamento inicialmente no projeto incialmente visto que entendemos que será uma solução evolutiva de planejamento a ser implementada futuramente.
25229;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;Capacidade de incluir / excluir entidades ou divisões específicas do processo de planejamento.;Atende;Não contemplamos a ferramenta de Planejamento Avançada de Orçamento inicialmente no projeto incialmente visto que entendemos que será uma solução evolutiva de planejamento a ser implementada futuramente.
25230;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;Capacidade de avançar a versão final de um orçamento previsão ou dados reais para o próximo ciclo de previsão.;Atende;Não contemplamos a ferramenta de Planejamento Avançada de Orçamento inicialmente no projeto incialmente visto que entendemos que será uma solução evolutiva de planejamento a ser implementada futuramente.
25231;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;A capacidade de planejamento deve ser integrada ao processo de consolidação de dados reais para que os planos sejam baseados nos dados reais mais recentes as previsões podem ser modeladas com base na abertura da posição real etc.;Atende;Não contemplamos a ferramenta de Planejamento Avançada de Orçamento inicialmente no projeto incialmente visto que entendemos que será uma solução evolutiva de planejamento a ser implementada futuramente.
25232;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;Possibilidade de travar uma ou mais versões de planejamento para evitar novas alterações mantendo ao mesmo tempo a possibilidade de reportar sobre essas versões.;Atende;Não contemplamos a ferramenta de Planejamento Avançada de Orçamento inicialmente no projeto incialmente visto que entendemos que será uma solução evolutiva de planejamento a ser implementada futuramente.
25233;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;Capacidade de fazer orçamentos e previsões em qualquer nível da hierarquia (níveis básicos e agregados).;Atende;
25234;TOTVS Fluig;Fluig GED;Planejamento e Controle Orçamentário;Custos e orçamento;Capacidade de carregar anexos (por exemplo planilhas documentos do Word) ou inserir comentários para apoiar o orçamento ou previsão.;Atende;
25235;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;A solução deve oferecer funcionalidades de entrada de dados para apoiar orçamentos e previsões (por exemplo suporte para distribuir um valor ao longo de um conjunto de períodos usando a mesma fase do ano anterior);Atende;
25236;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;O sistema deve permitir definir controles sobre contas específicas ou combinação de dados (por exemplo contas que não devem ser deixadas vazias);Atende;
25237;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;Fornecer recursos de fluxo de trabalho para processos de orçamento e previsão;Atende;
25238;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;A solução deve oferecer suporte ao planejamento de folha de pagamento e funcionários em nível de funcionário / posição. A solução deve permitir o planejamento de novos ingressos e saídas;Atende;
25239;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;Deve ser possível copiar e colar dados do Excel em uma programação de entrada;Atende;Possuímos a funcionalidade de importar o Orçamento através de um modelo e Layout padronizado.
25240;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;Apenas um usuário por vez deve ser capaz de inserir dados para uma determinada célula em uma entidade. ou seja bloquear o celular para outros usuários;Atende;Entendemos que trata-se de não permitir a edição de um registro por um ou mais usuários para que mantenha a integridade da informação inserida.
25241;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;A solução deve oferecer funcionalidades de bloqueio de dados (por exemplo como controlar se os valores não podem ser alterados após o envio).;Atende;Se tratando de orçamento somente é possivel ajustar o mesmo fazendo uma revisão do orçamento.
25242;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;Permitir a visibilidade de orçamento/saldo da conta a depender do perfil de usuário;Atende;Atendemos com o controle de acesso ao orçamento somente para as pessoas autorizadas.
25243;TOTVS Backoffice - Linha Protheus;Configurações e Funcionalidades;Planejamento e Controle Orçamentário;Custos e orçamento;Fornecer relatórios fáceis de usar flexíveis interativos e multidimensionais por meio de interface gráfica para relatórios ad-hoc do usuário final.;Atende;
25244;TOTVS Backoffice - Linha Protheus;Smart View;Planejamento e Controle Orçamentário;Custos e orçamento;Fornecer uma ampla variedade de modelos de relatórios padrão que podem ser personalizados pelo usuário.;Atende;
25245;TOTVS Backoffice - Linha Protheus;Configurações e Funcionalidades;Planejamento e Controle Orçamentário;Custos e orçamento;Capacidade de salvar relatórios e livros de relatórios em vários formatos (.xls .pdf .html .ppt).;Atende;
25246;TOTVS Backoffice - Linha Protheus;Configurações e Funcionalidades;Planejamento e Controle Orçamentário;Custos e orçamento;Capacidade de acessar e / ou distribuir relatórios pela Web e e-mail.;Atende;
25247;TOTVS Backoffice - Linha Protheus;Configurações e Funcionalidades;Planejamento e Controle Orçamentário;Custos e orçamento;Os relatórios devem ter a opção de suprimir ou mostrar dados zero.;Atende;
25248;Analytics by GoodData;GoodData;Planejamento e Controle Orçamentário;Custos e orçamento;Capacidade de produzir relatórios de variação por cenário período e entidade.;Atende;
25249;Analytics by GoodData;GoodData;Planejamento e Controle Orçamentário;Custos e orçamento;Capacidade de criar e integrar dados em painéis interativos combinando tabelas relatórios e representações gráficas de dados.;Atende;
25250;Analytics by GoodData;GoodData;Planejamento e Controle Orçamentário;Custos e orçamento;Capacidade de fornecer narrativas para relatórios e exibi-los quando as pastas de trabalho de relatórios são impressas.;Atende;
25251;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;Deve ser possível postar diários recorrentes e de reversão automática no sistema.;Atende;
25252;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;Capacidade de criar diários automaticamente para reconciliar desequilíbrio entre empresas usando limites de materialidade definidos.;Atende;Talvez seja necessário algum nível de customização para tender no detalhe.
25253;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;O sistema deve permitir que os usuários publiquem no nível mais baixo de detalhes com recálculo automático dos totais.;Atende;Talvez seja necessário algum nível de customização para tender no detalhe.
25254;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Planejamento e Controle Orçamentário;Custos e orçamento;Diários para contas financeiras importantes devem resultar em avisos automatizados aos usuários de que outras contas de notas fora do balancete também devem ser ajustadas por exemplo Movimentos de impostos diferidos análise de vendas por destino etc.;Atende;Talvez seja necessário algum nível de customização para tender no detalhe. Incluindo rotinas do financeiro e do EventViewer para que os avisos sejam enviados aos usuários.
